McTavish,Bellevue,Assomption,Trudeau,StHubert,heure,date
0,0,0,0,0,13,2013-05-31
0,0,0,0,0,14,2013-05-31
0,0,0,0,0,15,2013-05-31
0,0,0,0,0,16,2013-05-31
0,0,0,0,0,17,2013-05-31
0,0,0,0,0,18,2013-05-31
0,0,0,0,0,19,2013-05-31
0,0,0,0,0,20,2013-05-31
0,0,0,0,0,21,2013-05-31
0,0,0,0,0,22,2013-05-31
0,0,0,0,0,23,2013-05-31
0,0,0,0,0,0,2013-06-01
0,0,0,0,0,1,2013-06-01
0,0,0,0,0,2,2013-06-01
0,0,0,0,0,3,2013-06-01
0,0,0,0,0,4,2013-06-01
0,0,0,0,0,5,2013-06-01
0,0,0,0,0,6,2013-06-01
0,0,0,0,0,7,2013-06-01
0,0,0,0,0,8,2013-06-01
0,0,0,0,0,9,2013-06-01
0,0,0,0,0,10,2013-06-01
0,0,0,0,0,11,2013-06-01
0,0,0,0,0,12,2013-06-01
0,0,0,0,0,13,2013-06-01
0,0,0,0,0,14,2013-06-01
0,0,0,0,0,15,2013-06-01
0,0,0,0,0,16,2013-06-01
0,0,0,0,0,17,2013-06-01
0,0,0,0,0,18,2013-06-01
0,0,0,0,0,19,2013-06-01
180,93,10,100,96,20,2013-06-01
42,0,20,17,20,21,2013-06-01
0,0,0,0,0,22,2013-06-01
0,0,0,0,0,23,2013-06-01
0,0,0,0,0,0,2013-06-02
0,0,0,0,0,1,2013-06-02
0,0,0,0,0,2,2013-06-02
0,0,0,0,0,3,2013-06-02
0,0,0,3,1,4,2013-06-02
0,12,0,18,8,5,2013-06-02
12,13,10,6,10,6,2013-06-02
20,14,10,35,20,7,2013-06-02
0,50,0,28,20,8,2013-06-02
25,63,80,31,50,9,2013-06-02
11,0,30,0,10,10,2013-06-02
0,0,0,0,0,11,2013-06-02
0,0,0,0,0,12,2013-06-02
0,0,0,0,0,13,2013-06-02
0,0,0,0,0,14,2013-06-02
0,0,0,0,0,15,2013-06-02
0,0,0,0,0,16,2013-06-02
0,0,0,0,0,17,2013-06-02
0,0,0,0,0,18,2013-06-02
0,0,0,0,0,19,2013-06-02
0,0,0,0,0,20,2013-06-02
0,0,0,0,0,21,2013-06-02
0,0,10,0,2,22,2013-06-02
0,0,0,0,0,23,2013-06-02
0,0,0,0,0,0,2013-06-03
0,0,0,0,0,1,2013-06-03
0,0,0,0,0,2,2013-06-03
0,0,0,0,0,3,2013-06-03
0,0,0,0,0,4,2013-06-03
0,0,0,0,0,5,2013-06-03
0,0,0,0,0,6,2013-06-03
0,0,0,0,0,7,2013-06-03
0,0,0,0,0,8,2013-06-03
0,0,0,0,0,9,2013-06-03
0,0,0,0,0,10,2013-06-03
0,0,0,0,0,11,2013-06-03
0,0,0,0,0,12,2013-06-03
0,0,0,0,0,13,2013-06-03
0,0,0,0,0,14,2013-06-03
0,0,0,0,0,15,2013-06-03
0,0,0,0,0,16,2013-06-03
0,0,0,0,0,17,2013-06-03
0,0,0,0,0,18,2013-06-03
0,0,0,0,0,19,2013-06-03
0,0,0,0,0,20,2013-06-03
0,0,0,0,0,21,2013-06-03
0,0,0,0,0,22,2013-06-03
0,0,0,0,0,23,2013-06-03
0,0,0,0,0,0,2013-06-04
0,0,0,0,0,1,2013-06-04
0,0,0,0,0,2,2013-06-04
0,0,0,0,0,3,2013-06-04
0,0,0,0,0,4,2013-06-04
0,0,0,0,0,5,2013-06-04
0,0,0,0,0,6,2013-06-04
0,0,0,0,0,7,2013-06-04
24,0,0,0,6,8,2013-06-04
0,0,0,0,0,9,2013-06-04
0,0,0,0,0,10,2013-06-04
0,0,0,0,0,11,2013-06-04
0,0,0,0,0,12,2013-06-04
0,0,0,0,0,13,2013-06-04
0,0,0,0,0,14,2013-06-04
0,0,0,0,0,15,2013-06-04
0,0,0,0,0,16,2013-06-04
0,0,0,0,0,17,2013-06-04
0,0,0,0,0,18,2013-06-04
0,0,0,0,0,19,2013-06-04
0,0,0,0,0,20,2013-06-04
0,0,0,0,0,21,2013-06-04
0,0,0,0,0,22,2013-06-04
0,0,0,0,0,23,2013-06-04
0,0,0,0,0,0,2013-06-05
0,0,0,0,0,1,2013-06-05
0,0,0,0,0,2,2013-06-05
0,0,0,0,0,3,2013-06-05
0,0,0,0,0,4,2013-06-05
0,0,0,0,0,5,2013-06-05
0,0,0,0,0,6,2013-06-05
0,0,0,0,0,7,2013-06-05
0,0,0,0,0,8,2013-06-05
0,0,0,0,0,9,2013-06-05
0,0,0,0,0,10,2013-06-05
0,0,0,0,0,11,2013-06-05
0,0,0,0,0,12,2013-06-05
0,0,0,0,0,13,2013-06-05
0,0,0,0,0,14,2013-06-05
0,0,0,0,0,15,2013-06-05
0,0,0,0,0,16,2013-06-05
0,0,0,0,0,17,2013-06-05
0,0,0,0,0,18,2013-06-05
0,0,0,0,0,19,2013-06-05
0,0,0,0,0,20,2013-06-05
0,0,0,0,0,21,2013-06-05
0,0,0,0,0,22,2013-06-05
0,0,0,0,0,23,2013-06-05
0,0,0,0,0,0,2013-06-06
0,0,0,0,0,1,2013-06-06
0,0,0,0,0,2,2013-06-06
0,0,0,0,0,3,2013-06-06
0,0,0,0,0,4,2013-06-06
0,0,0,0,0,5,2013-06-06
0,0,0,0,0,6,2013-06-06
0,0,0,0,0,7,2013-06-06
0,0,0,0,0,8,2013-06-06
0,0,0,0,0,9,2013-06-06
0,0,0,0,0,10,2013-06-06
0,0,0,0,0,11,2013-06-06
0,0,0,0,0,12,2013-06-06
0,0,0,0,0,13,2013-06-06
0,0,0,0,0,14,2013-06-06
0,0,0,0,0,15,2013-06-06
0,8,0,0,2,16,2013-06-06
0,11,0,8,5,17,2013-06-06
18,16,0,9,11,18,2013-06-06
0,6,10,7,6,19,2013-06-06
10,3,0,5,4,20,2013-06-06
0,8,0,5,3,21,2013-06-06
12,3,0,6,5,22,2013-06-06
10,10,20,5,11,23,2013-06-06
0,17,10,10,9,0,2013-06-07
17,14,20,10,15,1,2013-06-07
0,7,0,8,4,2,2013-06-07
15,9,0,6,8,3,2013-06-07
0,4,20,5,7,4,2013-06-07
0,9,19,0,7,5,2013-06-07
15,32,31,17,24,6,2013-06-07
16,13,10,11,12,7,2013-06-07
0,4,0,0,1,8,2013-06-07
0,0,0,0,0,9,2013-06-07
0,0,0,0,0,10,2013-06-07
0,0,0,0,0,11,2013-06-07
0,0,0,0,0,12,2013-06-07
0,0,0,0,0,13,2013-06-07
0,0,0,0,0,14,2013-06-07
0,0,0,0,0,15,2013-06-07
0,0,0,0,0,16,2013-06-07
0,0,0,0,0,17,2013-06-07
0,0,0,0,0,18,2013-06-07
0,0,20,0,5,19,2013-06-07
0,0,0,0,0,20,2013-06-07
0,3,0,0,1,21,2013-06-07
0,0,0,5,1,22,2013-06-07
20,0,20,6,12,23,2013-06-07
26,5,10,10,13,0,2013-06-08
14,27,0,17,14,1,2013-06-08
16,7,19,23,16,2,2013-06-08
0,0,0,3,1,3,2013-06-08
0,11,0,0,3,4,2013-06-08
14,0,11,5,8,5,2013-06-08
0,0,0,0,0,6,2013-06-08
0,0,0,3,1,7,2013-06-08
0,0,0,0,0,8,2013-06-08
0,0,0,0,0,9,2013-06-08
0,0,0,0,0,10,2013-06-08
0,0,0,0,0,11,2013-06-08
0,0,0,0,0,12,2013-06-08
10,0,0,0,2,13,2013-06-08
0,0,0,0,0,14,2013-06-08
0,0,0,0,0,15,2013-06-08
0,0,0,0,0,16,2013-06-08
0,0,10,0,2,17,2013-06-08
0,0,0,0,0,18,2013-06-08
0,0,0,0,0,19,2013-06-08
0,3,0,0,1,20,2013-06-08
0,0,0,0,0,21,2013-06-08
0,0,0,0,0,22,2013-06-08
0,0,0,0,0,23,2013-06-08
0,0,0,0,0,0,2013-06-09
0,0,0,0,0,1,2013-06-09
0,0,0,0,0,2,2013-06-09
0,0,0,0,0,3,2013-06-09
0,0,0,0,0,4,2013-06-09
0,0,0,0,0,5,2013-06-09
0,0,0,0,0,6,2013-06-09
0,0,10,0,2,7,2013-06-09
0,0,0,0,0,8,2013-06-09
0,0,0,0,0,9,2013-06-09
0,0,0,0,0,10,2013-06-09
0,0,0,0,0,11,2013-06-09
0,0,0,0,0,12,2013-06-09
0,0,0,0,0,13,2013-06-09
0,0,0,0,0,14,2013-06-09
0,0,0,0,0,15,2013-06-09
0,0,0,0,0,16,2013-06-09
0,0,0,0,0,17,2013-06-09
0,0,0,0,0,18,2013-06-09
0,0,0,0,0,19,2013-06-09
0,0,0,0,0,20,2013-06-09
0,0,0,0,0,21,2013-06-09
0,0,0,0,0,22,2013-06-09
0,0,0,0,0,23,2013-06-09
0,0,0,0,0,0,2013-06-10
0,0,0,0,0,1,2013-06-10
0,0,0,0,0,2,2013-06-10
0,0,0,0,0,3,2013-06-10
0,0,0,0,0,4,2013-06-10
0,0,0,0,0,5,2013-06-10
0,0,0,0,0,6,2013-06-10
0,0,10,0,2,7,2013-06-10
0,0,0,0,0,8,2013-06-10
0,0,0,0,0,9,2013-06-10
0,0,0,0,0,10,2013-06-10
0,0,0,0,0,11,2013-06-10
0,0,0,0,0,12,2013-06-10
0,0,0,0,0,13,2013-06-10
0,0,0,0,0,14,2013-06-10
0,0,0,0,0,15,2013-06-10
0,0,0,0,0,16,2013-06-10
0,0,0,0,0,17,2013-06-10
0,0,0,0,0,18,2013-06-10
0,0,0,0,0,19,2013-06-10
0,0,0,0,0,20,2013-06-10
0,0,0,0,0,21,2013-06-10
0,0,0,0,0,22,2013-06-10
0,0,0,0,0,23,2013-06-10
0,0,0,0,0,0,2013-06-11
0,0,0,0,0,1,2013-06-11
0,5,0,0,1,2,2013-06-11
0,3,0,0,1,3,2013-06-11
0,16,0,4,5,4,2013-06-11
0,9,0,8,4,5,2013-06-11
14,10,0,10,8,6,2013-06-11
25,22,20,18,21,7,2013-06-11
17,27,20,18,20,8,2013-06-11
14,19,20,14,17,9,2013-06-11
35,29,30,31,31,10,2013-06-11
50,35,40,50,44,11,2013-06-11
46,28,30,33,34,12,2013-06-11
39,8,50,30,32,13,2013-06-11
18,7,40,13,20,14,2013-06-11
14,4,10,7,9,15,2013-06-11
0,14,10,5,7,16,2013-06-11
22,13,20,23,20,17,2013-06-11
16,18,20,14,17,18,2013-06-11
24,12,10,16,16,19,2013-06-11
0,13,0,5,4,20,2013-06-11
12,5,30,0,12,21,2013-06-11
0,0,0,0,0,22,2013-06-11
12,13,0,5,8,23,2013-06-11
16,11,0,14,10,0,2013-06-12
0,11,10,7,7,1,2013-06-12
14,12,0,16,10,2,2013-06-12
0,5,0,0,1,3,2013-06-12
0,0,0,0,0,4,2013-06-12
0,0,0,0,0,5,2013-06-12
0,0,0,0,0,6,2013-06-12
0,0,0,0,0,7,2013-06-12
0,0,0,0,0,8,2013-06-12
0,0,0,0,0,9,2013-06-12
0,0,0,0,0,10,2013-06-12
0,0,0,0,0,11,2013-06-12
0,0,0,0,0,12,2013-06-12
0,0,0,0,0,13,2013-06-12
0,0,0,0,0,14,2013-06-12
0,15,0,0,4,15,2013-06-12
0,8,0,0,2,16,2013-06-12
0,10,0,0,2,17,2013-06-12
0,0,0,0,0,18,2013-06-12
0,0,0,0,0,19,2013-06-12
0,3,0,0,1,20,2013-06-12
0,0,0,0,0,21,2013-06-12
0,0,0,0,0,22,2013-06-12
0,0,0,0,0,23,2013-06-12
0,0,0,0,0,0,2013-06-13
0,0,0,0,0,1,2013-06-13
0,0,0,0,0,2,2013-06-13
0,0,0,0,0,3,2013-06-13
0,0,0,0,0,4,2013-06-13
0,0,0,0,0,5,2013-06-13
0,0,0,0,0,6,2013-06-13
0,0,0,0,0,7,2013-06-13
0,0,0,0,0,8,2013-06-13
0,0,0,0,0,9,2013-06-13
0,0,0,0,0,10,2013-06-13
0,0,0,0,0,11,2013-06-13
0,0,0,0,0,12,2013-06-13
0,0,0,0,0,13,2013-06-13
0,0,0,0,0,14,2013-06-13
0,0,20,0,5,15,2013-06-13
0,0,0,0,0,16,2013-06-13
0,0,0,0,0,17,2013-06-13
0,0,0,0,0,18,2013-06-13
0,0,0,0,0,19,2013-06-13
0,0,0,0,0,20,2013-06-13
0,0,0,0,0,21,2013-06-13
0,0,0,0,0,22,2013-06-13
0,0,0,0,0,23,2013-06-13
0,0,0,0,0,0,2013-06-14
0,0,0,0,0,1,2013-06-14
0,0,0,0,0,2,2013-06-14
0,0,0,0,0,3,2013-06-14
0,0,0,0,0,4,2013-06-14
0,0,0,0,0,5,2013-06-14
0,0,0,0,0,6,2013-06-14
0,0,0,0,0,7,2013-06-14
0,0,0,0,0,8,2013-06-14
0,0,0,0,0,9,2013-06-14
0,0,0,0,0,10,2013-06-14
0,0,0,0,0,11,2013-06-14
0,0,0,0,0,12,2013-06-14
0,0,0,0,0,13,2013-06-14
0,0,0,0,0,14,2013-06-14
0,0,0,0,0,15,2013-06-14
0,0,0,0,0,16,2013-06-14
0,0,0,0,0,17,2013-06-14
0,0,0,0,0,18,2013-06-14
0,0,0,0,0,19,2013-06-14
0,0,0,0,0,20,2013-06-14
0,0,0,0,0,21,2013-06-14
0,0,0,0,0,22,2013-06-14
0,0,0,0,0,23,2013-06-14
0,0,0,0,0,0,2013-06-15
0,0,0,0,0,1,2013-06-15
0,0,0,0,0,2,2013-06-15
0,0,0,0,0,3,2013-06-15
0,0,0,0,0,4,2013-06-15
0,0,0,0,0,5,2013-06-15
0,0,0,0,0,6,2013-06-15
0,0,0,0,0,7,2013-06-15
0,0,0,0,0,8,2013-06-15
0,0,0,0,0,9,2013-06-15
0,0,0,0,0,10,2013-06-15
0,0,0,0,0,11,2013-06-15
0,0,0,0,0,12,2013-06-15
0,0,0,0,0,13,2013-06-15
0,0,0,0,0,14,2013-06-15
0,0,0,0,0,15,2013-06-15
0,0,0,0,0,16,2013-06-15
0,0,0,0,0,17,2013-06-15
0,0,0,0,0,18,2013-06-15
0,0,0,0,0,19,2013-06-15
0,0,0,0,0,20,2013-06-15
0,0,0,0,0,21,2013-06-15
0,0,0,0,0,22,2013-06-15
0,0,0,0,0,23,2013-06-15
0,0,0,0,0,0,2013-06-16
0,0,0,0,0,1,2013-06-16
0,0,0,0,0,2,2013-06-16
0,0,0,0,0,3,2013-06-16
0,0,0,0,0,4,2013-06-16
0,0,0,0,0,5,2013-06-16
0,0,0,0,0,6,2013-06-16
0,0,0,0,0,7,2013-06-16
0,0,0,0,0,8,2013-06-16
0,0,0,0,0,9,2013-06-16
0,0,0,0,0,10,2013-06-16
0,0,0,0,0,11,2013-06-16
0,5,19,0,6,12,2013-06-16
20,24,21,23,22,13,2013-06-16
42,27,30,31,32,14,2013-06-16
16,12,30,15,18,15,2013-06-16
22,11,0,14,12,16,2013-06-16
0,11,0,11,6,17,2013-06-16
24,5,0,9,10,18,2013-06-16
0,0,0,0,0,19,2013-06-16
0,0,0,0,0,20,2013-06-16
0,0,0,0,0,21,2013-06-16
0,0,0,0,0,22,2013-06-16
0,0,0,0,0,23,2013-06-16
0,0,0,0,0,0,2013-06-17
0,0,0,0,0,1,2013-06-17
0,0,0,0,0,2,2013-06-17
0,0,0,0,0,3,2013-06-17
0,0,0,0,0,4,2013-06-17
0,0,0,0,0,5,2013-06-17
0,0,0,0,0,6,2013-06-17
0,0,0,0,0,7,2013-06-17
0,0,0,0,0,8,2013-06-17
0,0,0,0,0,9,2013-06-17
0,0,0,0,0,10,2013-06-17
0,0,10,0,2,11,2013-06-17
0,0,0,0,0,12,2013-06-17
0,0,0,0,0,13,2013-06-17
0,0,0,0,0,14,2013-06-17
0,0,0,0,0,15,2013-06-17
0,0,0,0,0,16,2013-06-17
0,0,0,0,0,17,2013-06-17
0,0,0,0,0,18,2013-06-17
0,0,0,0,0,19,2013-06-17
0,0,0,0,0,20,2013-06-17
0,0,0,0,0,21,2013-06-17
0,0,0,0,0,22,2013-06-17
0,0,0,0,0,23,2013-06-17
0,0,0,0,0,0,2013-06-18
0,0,0,0,0,1,2013-06-18
0,0,0,0,0,2,2013-06-18
0,0,0,0,0,3,2013-06-18
0,0,0,0,0,4,2013-06-18
0,0,0,0,0,5,2013-06-18
0,0,0,0,0,6,2013-06-18
0,0,0,0,0,7,2013-06-18
0,0,0,0,0,8,2013-06-18
0,0,0,0,0,9,2013-06-18
0,0,0,0,0,10,2013-06-18
0,0,0,0,0,11,2013-06-18
0,0,0,0,0,12,2013-06-18
0,0,0,0,0,13,2013-06-18
0,0,0,0,0,14,2013-06-18
0,0,0,0,0,15,2013-06-18
0,0,0,0,0,16,2013-06-18
0,0,0,0,0,17,2013-06-18
0,0,0,0,0,18,2013-06-18
0,0,0,0,0,19,2013-06-18
0,0,0,0,0,20,2013-06-18
0,0,0,0,0,21,2013-06-18
0,0,0,0,0,22,2013-06-18
0,0,0,0,0,23,2013-06-18
0,0,0,0,0,0,2013-06-19
0,0,0,0,0,1,2013-06-19
0,0,0,0,0,2,2013-06-19
0,0,0,0,0,3,2013-06-19
0,0,0,0,0,4,2013-06-19
0,0,0,0,0,5,2013-06-19
0,0,0,0,0,6,2013-06-19
0,0,0,0,0,7,2013-06-19
0,0,0,0,0,8,2013-06-19
0,0,0,0,0,9,2013-06-19
0,0,0,0,0,10,2013-06-19
0,0,0,0,0,11,2013-06-19
0,0,0,0,0,12,2013-06-19
0,0,0,0,0,13,2013-06-19
0,0,0,0,0,14,2013-06-19
0,0,0,0,0,15,2013-06-19
0,0,0,0,0,16,2013-06-19
0,0,0,0,0,17,2013-06-19
0,0,0,0,0,18,2013-06-19
0,0,0,0,0,19,2013-06-19
0,0,0,0,0,20,2013-06-19
0,0,0,0,0,21,2013-06-19
0,0,0,0,0,22,2013-06-19
0,0,0,0,0,23,2013-06-19
0,0,0,0,0,0,2013-06-20
0,0,0,0,0,1,2013-06-20
0,0,0,0,0,2,2013-06-20
0,0,0,0,0,3,2013-06-20
0,0,0,0,0,4,2013-06-20
0,0,0,0,0,5,2013-06-20
0,0,0,0,0,6,2013-06-20
0,0,0,0,0,7,2013-06-20
0,0,0,0,0,8,2013-06-20
0,0,0,0,0,9,2013-06-20
0,0,0,0,0,10,2013-06-20
0,0,0,0,0,11,2013-06-20
0,0,0,0,0,12,2013-06-20
0,0,0,0,0,13,2013-06-20
0,0,0,0,0,14,2013-06-20
0,0,0,0,0,15,2013-06-20
0,0,0,0,0,16,2013-06-20
0,0,0,0,0,17,2013-06-20
0,0,0,0,0,18,2013-06-20
0,0,0,0,0,19,2013-06-20
0,0,0,0,0,20,2013-06-20
0,0,0,0,0,21,2013-06-20
0,0,0,0,0,22,2013-06-20
0,0,0,0,0,23,2013-06-20
0,0,0,0,0,0,2013-06-21
0,0,0,0,0,1,2013-06-21
0,0,0,0,0,2,2013-06-21
0,0,0,0,0,3,2013-06-21
0,0,0,0,0,4,2013-06-21
0,0,0,0,0,5,2013-06-21
0,0,0,0,0,6,2013-06-21
0,0,0,0,0,7,2013-06-21
0,0,0,0,0,8,2013-06-21
0,0,0,0,0,9,2013-06-21
0,0,0,0,0,10,2013-06-21
0,0,0,0,0,11,2013-06-21
0,0,0,0,0,12,2013-06-21
0,0,0,0,0,13,2013-06-21
0,0,0,0,0,14,2013-06-21
0,0,0,0,0,15,2013-06-21
0,0,0,0,0,16,2013-06-21
0,0,0,0,0,17,2013-06-21
0,0,0,0,0,18,2013-06-21
0,0,0,0,0,19,2013-06-21
0,0,0,0,0,20,2013-06-21
0,0,0,0,0,21,2013-06-21
0,0,0,0,0,22,2013-06-21
0,0,0,0,0,23,2013-06-21
0,0,0,0,0,0,2013-06-22
0,0,0,0,0,1,2013-06-22
0,0,0,0,0,2,2013-06-22
0,0,0,0,0,3,2013-06-22
0,0,0,0,0,4,2013-06-22
0,0,0,0,0,5,2013-06-22
0,0,0,0,0,6,2013-06-22
0,0,0,0,0,7,2013-06-22
0,0,0,0,0,8,2013-06-22
0,0,0,0,0,9,2013-06-22
14,0,30,0,11,10,2013-06-22
0,0,0,11,3,11,2013-06-22
20,0,10,4,8,12,2013-06-22
14,4,0,12,8,13,2013-06-22
10,14,0,18,10,14,2013-06-22
0,15,0,13,7,15,2013-06-22
20,20,20,21,20,16,2013-06-22
0,0,0,5,1,17,2013-06-22
14,0,0,0,4,18,2013-06-22
0,0,0,0,0,19,2013-06-22
0,12,0,0,3,20,2013-06-22
0,16,0,17,8,21,2013-06-22
0,8,10,10,7,22,2013-06-22
10,13,0,4,7,23,2013-06-22
0,0,0,0,0,0,2013-06-23
0,0,0,0,0,1,2013-06-23
0,0,0,0,0,2,2013-06-23
0,0,0,0,0,3,2013-06-23
0,0,0,0,0,4,2013-06-23
0,0,0,0,0,5,2013-06-23
0,0,0,0,0,6,2013-06-23
0,0,0,0,0,7,2013-06-23
0,0,0,0,0,8,2013-06-23
0,0,0,0,0,9,2013-06-23
0,0,0,0,0,10,2013-06-23
0,0,0,0,0,11,2013-06-23
0,0,0,0,0,12,2013-06-23
0,0,0,0,0,13,2013-06-23
0,0,0,0,0,14,2013-06-23
0,0,0,0,0,15,2013-06-23
0,0,0,0,0,16,2013-06-23
0,0,0,0,0,17,2013-06-23
0,0,0,0,0,18,2013-06-23
0,0,0,0,0,19,2013-06-23
0,0,0,0,0,20,2013-06-23
0,0,0,0,0,21,2013-06-23
0,0,0,0,0,22,2013-06-23
0,0,0,0,0,23,2013-06-23
10,14,259,10,73,0,2013-06-24
28,6,31,19,21,1,2013-06-24
0,0,0,0,0,2,2013-06-24
0,0,0,0,0,3,2013-06-24
0,0,0,0,0,4,2013-06-24
0,0,0,0,0,5,2013-06-24
0,0,0,0,0,6,2013-06-24
0,0,0,0,0,7,2013-06-24
0,0,0,0,0,8,2013-06-24
0,0,0,0,0,9,2013-06-24
0,0,0,0,0,10,2013-06-24
0,0,0,0,0,11,2013-06-24
0,0,0,0,0,12,2013-06-24
0,0,0,0,0,13,2013-06-24
0,0,10,0,2,14,2013-06-24
0,0,0,0,0,15,2013-06-24
0,0,0,0,0,16,2013-06-24
44,15,195,15,67,17,2013-06-24
17,8,105,12,36,18,2013-06-24
18,6,0,7,8,19,2013-06-24
0,0,0,0,0,20,2013-06-24
0,0,0,0,0,21,2013-06-24
0,0,0,0,0,22,2013-06-24
0,0,0,0,0,23,2013-06-24
0,0,0,0,0,0,2013-06-25
0,0,0,0,0,1,2013-06-25
0,0,0,0,0,2,2013-06-25
0,0,0,0,0,3,2013-06-25
0,0,0,0,0,4,2013-06-25
0,0,10,0,2,5,2013-06-25
0,0,0,0,0,6,2013-06-25
0,0,0,0,0,7,2013-06-25
0,0,0,0,0,8,2013-06-25
0,0,0,0,0,9,2013-06-25
0,0,0,0,0,10,2013-06-25
0,0,0,0,0,11,2013-06-25
0,0,0,0,0,12,2013-06-25
0,0,0,0,0,13,2013-06-25
0,94,0,40,34,14,2013-06-25
0,3,0,0,1,15,2013-06-25
0,5,0,0,1,16,2013-06-25
0,0,0,0,0,17,2013-06-25
0,0,0,0,0,18,2013-06-25
0,0,0,0,0,19,2013-06-25
0,0,0,0,0,20,2013-06-25
0,0,0,0,0,21,2013-06-25
0,0,0,0,0,22,2013-06-25
0,0,0,0,0,23,2013-06-25
0,0,0,0,0,0,2013-06-26
0,0,0,0,0,1,2013-06-26
0,0,0,0,0,2,2013-06-26
0,0,0,0,0,3,2013-06-26
0,0,0,0,0,4,2013-06-26
0,0,0,0,0,5,2013-06-26
0,0,0,0,0,6,2013-06-26
0,0,0,0,0,7,2013-06-26
0,0,0,0,0,8,2013-06-26
0,0,0,0,0,9,2013-06-26
0,0,0,0,0,10,2013-06-26
0,0,0,0,0,11,2013-06-26
0,0,0,0,0,12,2013-06-26
0,0,0,0,0,13,2013-06-26
0,0,0,0,0,14,2013-06-26
0,0,0,0,0,15,2013-06-26
10,0,0,0,2,16,2013-06-26
0,0,0,0,0,17,2013-06-26
0,0,0,0,0,18,2013-06-26
0,0,0,0,0,19,2013-06-26
0,38,40,0,20,20,2013-06-26
0,0,0,0,0,21,2013-06-26
0,0,0,0,0,22,2013-06-26
0,0,0,0,0,23,2013-06-26
0,0,0,0,0,0,2013-06-27
0,0,0,0,0,1,2013-06-27
0,0,0,0,0,2,2013-06-27
0,0,0,0,0,3,2013-06-27
0,0,0,0,0,4,2013-06-27
0,0,0,0,0,5,2013-06-27
0,0,0,0,0,6,2013-06-27
0,0,0,0,0,7,2013-06-27
0,0,0,0,0,8,2013-06-27
0,0,0,0,0,9,2013-06-27
0,0,0,0,0,10,2013-06-27
0,0,0,0,0,11,2013-06-27
0,0,0,0,0,12,2013-06-27
0,0,0,0,0,13,2013-06-27
0,0,0,0,0,14,2013-06-27
0,0,0,0,0,15,2013-06-27
0,0,0,0,0,16,2013-06-27
0,0,0,0,0,17,2013-06-27
0,0,0,0,0,18,2013-06-27
0,0,0,0,0,19,2013-06-27
0,0,0,0,0,20,2013-06-27
0,0,0,0,0,21,2013-06-27
0,0,0,0,0,22,2013-06-27
0,0,0,0,0,23,2013-06-27
0,0,0,0,0,0,2013-06-28
0,0,0,0,0,1,2013-06-28
0,0,0,0,0,2,2013-06-28
0,0,0,0,0,3,2013-06-28
0,0,0,0,0,4,2013-06-28
0,0,10,0,2,5,2013-06-28
14,8,0,12,8,6,2013-06-28
19,21,20,23,21,7,2013-06-28
0,14,20,9,11,8,2013-06-28
20,17,0,12,12,9,2013-06-28
113,68,38,74,73,10,2013-06-28
30,17,104,11,40,11,2013-06-28
15,20,18,9,16,12,2013-06-28
16,19,0,6,10,13,2013-06-28
37,17,20,15,22,14,2013-06-28
11,0,10,0,5,15,2013-06-28
0,0,10,0,2,16,2013-06-28
0,3,0,0,1,17,2013-06-28
0,0,0,0,0,18,2013-06-28
0,0,0,0,0,19,2013-06-28
0,0,0,0,0,20,2013-06-28
0,0,0,0,0,21,2013-06-28
0,0,0,0,0,22,2013-06-28
0,0,0,0,0,23,2013-06-28
0,0,0,0,0,0,2013-06-29
0,0,0,0,0,1,2013-06-29
0,0,0,0,0,2,2013-06-29
0,0,10,0,2,3,2013-06-29
0,0,0,0,0,4,2013-06-29
0,0,0,0,0,5,2013-06-29
0,0,0,0,0,6,2013-06-29
0,0,0,0,0,7,2013-06-29
0,0,0,0,0,8,2013-06-29
0,0,0,0,0,9,2013-06-29
0,0,0,0,0,10,2013-06-29
0,0,0,0,0,11,2013-06-29
0,0,0,0,0,12,2013-06-29
0,0,0,0,0,13,2013-06-29
0,0,0,0,0,14,2013-06-29
0,0,0,0,0,15,2013-06-29
0,0,0,0,0,16,2013-06-29
0,0,0,0,0,17,2013-06-29
0,0,0,0,0,18,2013-06-29
0,0,0,0,0,19,2013-06-29
0,0,0,0,0,20,2013-06-29
0,0,0,0,0,21,2013-06-29
0,0,0,0,0,22,2013-06-29
0,0,0,0,0,23,2013-06-29
0,0,0,0,0,0,2013-06-30
0,0,0,0,0,1,2013-06-30
0,0,0,0,0,2,2013-06-30
0,0,0,0,0,3,2013-06-30
0,0,0,0,0,4,2013-06-30
0,0,0,0,0,5,2013-06-30
0,0,0,0,0,6,2013-06-30
0,0,0,0,0,7,2013-06-30
0,0,0,0,0,8,2013-06-30
0,0,0,0,0,9,2013-06-30
0,0,0,0,0,10,2013-06-30
0,0,0,0,0,11,2013-06-30
0,0,0,0,0,12,2013-06-30
0,0,0,0,0,13,2013-06-30
0,0,0,0,0,14,2013-06-30
0,0,0,0,0,15,2013-06-30
0,0,0,0,0,16,2013-06-30
0,0,0,0,0,17,2013-06-30
0,0,0,0,0,18,2013-06-30
0,0,0,0,0,19,2013-06-30
0,0,0,0,0,20,2013-06-30
0,0,0,0,0,21,2013-06-30
0,0,0,0,0,22,2013-06-30
0,0,0,0,0,23,2013-06-30
0,0,0,0,0,0,2013-07-01
0,0,0,0,0,1,2013-07-01
0,0,0,0,0,2,2013-07-01
0,0,0,0,0,3,2013-07-01
