NO_OUVRAGE,date,SURVERSE
3350-01D,2013-05-01,0
3350-01D,2013-05-02,0
3350-01D,2013-05-03,0
3350-01D,2013-05-04,0
3350-01D,2013-05-05,0
3350-01D,2013-05-06,0
3350-01D,2013-05-07,0
3350-01D,2013-05-08,0
3350-01D,2013-05-09,0
3350-01D,2013-05-10,0
3350-01D,2013-05-11,1
3350-01D,2013-05-12,0
3350-01D,2013-05-13,0
3350-01D,2013-05-14,0
3350-01D,2013-05-15,0
3350-01D,2013-05-16,0
3350-01D,2013-05-17,0
3350-01D,2013-05-18,0
3350-01D,2013-05-19,0
3350-01D,2013-05-20,0
3350-01D,2013-05-21,0
3350-01D,2013-05-22,0
3350-01D,2013-05-23,0
3350-01D,2013-05-24,0
3350-01D,2013-05-25,0
3350-01D,2013-05-26,0
3350-01D,2013-05-27,0
3350-01D,2013-05-28,0
3350-01D,2013-05-29,0
3350-01D,2013-05-30,0
3350-01D,2013-05-31,0
3350-03D,2013-05-01,0
3350-03D,2013-05-02,0
3350-03D,2013-05-03,0
3350-03D,2013-05-04,0
3350-03D,2013-05-05,0
3350-03D,2013-05-06,0
3350-03D,2013-05-07,0
3350-03D,2013-05-08,0
3350-03D,2013-05-09,0
3350-03D,2013-05-10,0
3350-03D,2013-05-11,0
3350-03D,2013-05-12,0
3350-03D,2013-05-13,0
3350-03D,2013-05-14,0
3350-03D,2013-05-15,0
3350-03D,2013-05-16,0
3350-03D,2013-05-17,0
3350-03D,2013-05-18,0
3350-03D,2013-05-19,0
3350-03D,2013-05-20,0
3350-03D,2013-05-21,0
3350-03D,2013-05-22,0
3350-03D,2013-05-23,0
3350-03D,2013-05-24,0
3350-03D,2013-05-25,0
3350-03D,2013-05-26,0
3350-03D,2013-05-27,0
3350-03D,2013-05-28,0
3350-03D,2013-05-29,0
3350-03D,2013-05-30,0
3350-03D,2013-05-31,0
3350-05D,2013-05-01,0
3350-05D,2013-05-02,0
3350-05D,2013-05-03,0
3350-05D,2013-05-04,0
3350-05D,2013-05-05,0
3350-05D,2013-05-06,0
3350-05D,2013-05-07,0
3350-05D,2013-05-08,0
3350-05D,2013-05-09,0
3350-05D,2013-05-10,0
3350-05D,2013-05-11,0
3350-05D,2013-05-12,0
3350-05D,2013-05-13,0
3350-05D,2013-05-14,0
3350-05D,2013-05-15,0
3350-05D,2013-05-16,0
3350-05D,2013-05-17,0
3350-05D,2013-05-18,0
3350-05D,2013-05-19,0
3350-05D,2013-05-20,0
3350-05D,2013-05-21,0
3350-05D,2013-05-22,0
3350-05D,2013-05-23,0
3350-05D,2013-05-24,0
3350-05D,2013-05-25,0
3350-05D,2013-05-26,0
3350-05D,2013-05-27,0
3350-05D,2013-05-28,0
3350-05D,2013-05-29,0
3350-05D,2013-05-30,0
3350-05D,2013-05-31,0
3350-06D,2013-05-01,0
3350-06D,2013-05-02,0
3350-06D,2013-05-03,0
3350-06D,2013-05-04,0
3350-06D,2013-05-05,0
3350-06D,2013-05-06,0
3350-06D,2013-05-07,0
3350-06D,2013-05-08,0
3350-06D,2013-05-09,0
3350-06D,2013-05-10,0
3350-06D,2013-05-11,1
3350-06D,2013-05-12,0
3350-06D,2013-05-13,0
3350-06D,2013-05-14,0
3350-06D,2013-05-15,0
3350-06D,2013-05-16,0
3350-06D,2013-05-17,0
3350-06D,2013-05-18,0
3350-06D,2013-05-19,0
3350-06D,2013-05-20,0
3350-06D,2013-05-21,0
3350-06D,2013-05-22,0
3350-06D,2013-05-23,1
3350-06D,2013-05-24,0
3350-06D,2013-05-25,0
3350-06D,2013-05-26,0
3350-06D,2013-05-27,0
3350-06D,2013-05-28,0
3350-06D,2013-05-29,1
3350-06D,2013-05-30,0
3350-06D,2013-05-31,0
3350-08D,2013-05-01,0
3350-08D,2013-05-02,0
3350-08D,2013-05-03,0
3350-08D,2013-05-04,0
3350-08D,2013-05-05,0
3350-08D,2013-05-06,0
3350-08D,2013-05-07,0
3350-08D,2013-05-08,0
3350-08D,2013-05-09,0
3350-08D,2013-05-10,0
3350-08D,2013-05-11,0
3350-08D,2013-05-12,0
3350-08D,2013-05-13,0
3350-08D,2013-05-14,0
3350-08D,2013-05-15,0
3350-08D,2013-05-16,0
3350-08D,2013-05-17,0
3350-08D,2013-05-18,0
3350-08D,2013-05-19,0
3350-08D,2013-05-20,0
3350-08D,2013-05-21,0
3350-08D,2013-05-22,0
3350-08D,2013-05-23,0
3350-08D,2013-05-24,0
3350-08D,2013-05-25,0
3350-08D,2013-05-26,0
3350-08D,2013-05-27,0
3350-08D,2013-05-28,0
3350-08D,2013-05-29,0
3350-08D,2013-05-30,0
3350-08D,2013-05-31,0
3350-09D,2013-05-01,0
3350-09D,2013-05-02,0
3350-09D,2013-05-03,0
3350-09D,2013-05-04,0
3350-09D,2013-05-05,0
3350-09D,2013-05-06,0
3350-09D,2013-05-07,0
3350-09D,2013-05-08,0
3350-09D,2013-05-09,0
3350-09D,2013-05-10,0
3350-09D,2013-05-11,1
3350-09D,2013-05-12,0
3350-09D,2013-05-13,0
3350-09D,2013-05-14,0
3350-09D,2013-05-15,0
3350-09D,2013-05-16,0
3350-09D,2013-05-17,0
3350-09D,2013-05-18,0
3350-09D,2013-05-19,0
3350-09D,2013-05-20,0
3350-09D,2013-05-21,0
3350-09D,2013-05-22,0
3350-09D,2013-05-23,0
3350-09D,2013-05-24,0
3350-09D,2013-05-25,0
3350-09D,2013-05-26,1
3350-09D,2013-05-27,0
3350-09D,2013-05-28,0
3350-09D,2013-05-29,1
3350-09D,2013-05-30,0
3350-09D,2013-05-31,0
3350-10D,2013-05-01,0
3350-10D,2013-05-02,0
3350-10D,2013-05-03,0
3350-10D,2013-05-04,0
3350-10D,2013-05-05,0
3350-10D,2013-05-06,0
3350-10D,2013-05-07,0
3350-10D,2013-05-08,0
3350-10D,2013-05-09,0
3350-10D,2013-05-10,0
3350-10D,2013-05-11,0
3350-10D,2013-05-12,0
3350-10D,2013-05-13,0
3350-10D,2013-05-14,0
3350-10D,2013-05-15,0
3350-10D,2013-05-16,0
3350-10D,2013-05-17,0
3350-10D,2013-05-18,0
3350-10D,2013-05-19,0
3350-10D,2013-05-20,0
3350-10D,2013-05-21,0
3350-10D,2013-05-22,0
3350-10D,2013-05-23,0
3350-10D,2013-05-24,0
3350-10D,2013-05-25,0
3350-10D,2013-05-26,0
3350-10D,2013-05-27,0
3350-10D,2013-05-28,0
3350-10D,2013-05-29,0
3350-10D,2013-05-30,0
3350-10D,2013-05-31,0
3350-11D,2013-05-01,0
3350-11D,2013-05-02,0
3350-11D,2013-05-03,0
3350-11D,2013-05-04,0
3350-11D,2013-05-05,0
3350-11D,2013-05-06,0
3350-11D,2013-05-07,0
3350-11D,2013-05-08,0
3350-11D,2013-05-09,0
3350-11D,2013-05-10,0
3350-11D,2013-05-11,0
3350-11D,2013-05-12,0
3350-11D,2013-05-13,0
3350-11D,2013-05-14,0
3350-11D,2013-05-15,0
3350-11D,2013-05-16,0
3350-11D,2013-05-17,0
3350-11D,2013-05-18,0
3350-11D,2013-05-19,0
3350-11D,2013-05-20,0
3350-11D,2013-05-21,0
3350-11D,2013-05-22,0
3350-11D,2013-05-23,0
3350-11D,2013-05-24,0
3350-11D,2013-05-25,0
3350-11D,2013-05-26,0
3350-11D,2013-05-27,0
3350-11D,2013-05-28,0
3350-11D,2013-05-29,1
3350-11D,2013-05-30,0
3350-11D,2013-05-31,0
3370-01D,2013-05-01,0
3370-01D,2013-05-02,0
3370-01D,2013-05-03,0
3370-01D,2013-05-04,0
3370-01D,2013-05-05,0
3370-01D,2013-05-06,0
3370-01D,2013-05-07,0
3370-01D,2013-05-08,0
3370-01D,2013-05-09,0
3370-01D,2013-05-10,0
3370-01D,2013-05-11,0
3370-01D,2013-05-12,0
3370-01D,2013-05-13,0
3370-01D,2013-05-14,0
3370-01D,2013-05-15,0
3370-01D,2013-05-16,0
3370-01D,2013-05-17,0
3370-01D,2013-05-18,0
3370-01D,2013-05-19,0
3370-01D,2013-05-20,0
3370-01D,2013-05-21,0
3370-01D,2013-05-22,0
3370-01D,2013-05-23,0
3370-01D,2013-05-24,0
3370-01D,2013-05-25,0
3370-01D,2013-05-26,1
3370-01D,2013-05-27,0
3370-01D,2013-05-28,0
3370-01D,2013-05-29,1
3370-01D,2013-05-30,0
3370-01D,2013-05-31,0
3380-01D,2013-05-01,0
3380-01D,2013-05-02,0
3380-01D,2013-05-03,0
3380-01D,2013-05-04,0
3380-01D,2013-05-05,0
3380-01D,2013-05-06,0
3380-01D,2013-05-07,0
3380-01D,2013-05-08,0
3380-01D,2013-05-09,0
3380-01D,2013-05-10,0
3380-01D,2013-05-11,1
3380-01D,2013-05-12,0
3380-01D,2013-05-13,0
3380-01D,2013-05-14,0
3380-01D,2013-05-15,0
3380-01D,2013-05-16,0
3380-01D,2013-05-17,0
3380-01D,2013-05-18,0
3380-01D,2013-05-19,0
3380-01D,2013-05-20,0
3380-01D,2013-05-21,0
3380-01D,2013-05-22,0
3380-01D,2013-05-23,1
3380-01D,2013-05-24,0
3380-01D,2013-05-25,0
3380-01D,2013-05-26,1
3380-01D,2013-05-27,0
3380-01D,2013-05-28,0
3380-01D,2013-05-29,1
3380-01D,2013-05-30,0
3380-01D,2013-05-31,0
3390-01D,2013-05-01,0
3390-01D,2013-05-02,0
3390-01D,2013-05-03,0
3390-01D,2013-05-04,0
3390-01D,2013-05-05,0
3390-01D,2013-05-06,0
3390-01D,2013-05-07,0
3390-01D,2013-05-08,0
3390-01D,2013-05-09,0
3390-01D,2013-05-10,0
3390-01D,2013-05-11,1
3390-01D,2013-05-12,0
3390-01D,2013-05-13,0
3390-01D,2013-05-14,0
3390-01D,2013-05-15,0
3390-01D,2013-05-16,0
3390-01D,2013-05-17,0
3390-01D,2013-05-18,0
3390-01D,2013-05-19,0
3390-01D,2013-05-20,0
3390-01D,2013-05-21,0
3390-01D,2013-05-22,0
3390-01D,2013-05-23,0
3390-01D,2013-05-24,0
3390-01D,2013-05-25,0
3390-01D,2013-05-26,1
3390-01D,2013-05-27,0
3390-01D,2013-05-28,0
3390-01D,2013-05-29,1
3390-01D,2013-05-30,0
3390-01D,2013-05-31,0
3400-01D,2013-05-01,0
3400-01D,2013-05-02,0
3400-01D,2013-05-03,0
3400-01D,2013-05-04,0
3400-01D,2013-05-05,0
3400-01D,2013-05-06,0
3400-01D,2013-05-07,0
3400-01D,2013-05-08,0
3400-01D,2013-05-09,0
3400-01D,2013-05-10,0
3400-01D,2013-05-11,0
3400-01D,2013-05-12,0
3400-01D,2013-05-13,0
3400-01D,2013-05-14,0
3400-01D,2013-05-15,0
3400-01D,2013-05-16,0
3400-01D,2013-05-17,0
3400-01D,2013-05-18,0
3400-01D,2013-05-19,0
3400-01D,2013-05-20,0
3400-01D,2013-05-21,0
3400-01D,2013-05-22,0
3400-01D,2013-05-23,0
3400-01D,2013-05-24,0
3400-01D,2013-05-25,0
3400-01D,2013-05-26,1
3400-01D,2013-05-27,0
3400-01D,2013-05-28,0
3400-01D,2013-05-29,1
3400-01D,2013-05-30,0
3400-01D,2013-05-31,0
3410-01D,2013-05-01,0
3410-01D,2013-05-02,0
3410-01D,2013-05-03,0
3410-01D,2013-05-04,0
3410-01D,2013-05-05,0
3410-01D,2013-05-06,0
3410-01D,2013-05-07,0
3410-01D,2013-05-08,0
3410-01D,2013-05-09,0
3410-01D,2013-05-10,0
3410-01D,2013-05-11,1
3410-01D,2013-05-12,0
3410-01D,2013-05-13,0
3410-01D,2013-05-14,0
3410-01D,2013-05-15,0
3410-01D,2013-05-16,0
3410-01D,2013-05-17,0
3410-01D,2013-05-18,0
3410-01D,2013-05-19,0
3410-01D,2013-05-20,0
3410-01D,2013-05-21,0
3410-01D,2013-05-22,0
3410-01D,2013-05-23,1
3410-01D,2013-05-24,0
3410-01D,2013-05-25,0
3410-01D,2013-05-26,1
3410-01D,2013-05-27,0
3410-01D,2013-05-28,0
3410-01D,2013-05-29,0
3410-01D,2013-05-30,0
3410-01D,2013-05-31,0
3410-02D,2013-05-01,0
3410-02D,2013-05-02,0
3410-02D,2013-05-03,0
3410-02D,2013-05-04,0
3410-02D,2013-05-05,0
3410-02D,2013-05-06,0
3410-02D,2013-05-07,0
3410-02D,2013-05-08,0
3410-02D,2013-05-09,0
3410-02D,2013-05-10,0
3410-02D,2013-05-11,1
3410-02D,2013-05-12,0
3410-02D,2013-05-13,0
3410-02D,2013-05-14,0
3410-02D,2013-05-15,0
3410-02D,2013-05-16,0
3410-02D,2013-05-17,0
3410-02D,2013-05-18,0
3410-02D,2013-05-19,0
3410-02D,2013-05-20,0
3410-02D,2013-05-21,0
3410-02D,2013-05-22,0
3410-02D,2013-05-23,1
3410-02D,2013-05-24,0
3410-02D,2013-05-25,0
3410-02D,2013-05-26,1
3410-02D,2013-05-27,0
3410-02D,2013-05-28,0
3410-02D,2013-05-29,0
3410-02D,2013-05-30,0
3410-02D,2013-05-31,0
3411-01D,2013-05-01,0
3411-01D,2013-05-02,0
3411-01D,2013-05-03,0
3411-01D,2013-05-04,0
3411-01D,2013-05-05,0
3411-01D,2013-05-06,0
3411-01D,2013-05-07,0
3411-01D,2013-05-08,0
3411-01D,2013-05-09,0
3411-01D,2013-05-10,0
3411-01D,2013-05-11,0
3411-01D,2013-05-12,0
3411-01D,2013-05-13,0
3411-01D,2013-05-14,0
3411-01D,2013-05-15,0
3411-01D,2013-05-16,0
3411-01D,2013-05-17,0
3411-01D,2013-05-18,0
3411-01D,2013-05-19,0
3411-01D,2013-05-20,0
3411-01D,2013-05-21,0
3411-01D,2013-05-22,0
3411-01D,2013-05-23,0
3411-01D,2013-05-24,0
3411-01D,2013-05-25,0
3411-01D,2013-05-26,1
3411-01D,2013-05-27,0
3411-01D,2013-05-28,0
3411-01D,2013-05-29,0
3411-01D,2013-05-30,0
3411-01D,2013-05-31,0
3450-01D,2013-05-01,0
3450-01D,2013-05-02,0
3450-01D,2013-05-03,0
3450-01D,2013-05-04,0
3450-01D,2013-05-05,0
3450-01D,2013-05-06,0
3450-01D,2013-05-07,0
3450-01D,2013-05-08,0
3450-01D,2013-05-09,0
3450-01D,2013-05-10,0
3450-01D,2013-05-11,0
3450-01D,2013-05-12,0
3450-01D,2013-05-13,0
3450-01D,2013-05-14,0
3450-01D,2013-05-15,0
3450-01D,2013-05-16,0
3450-01D,2013-05-17,0
3450-01D,2013-05-18,0
3450-01D,2013-05-19,0
3450-01D,2013-05-20,0
3450-01D,2013-05-21,0
3450-01D,2013-05-22,0
3450-01D,2013-05-23,0
3450-01D,2013-05-24,0
3450-01D,2013-05-25,0
3450-01D,2013-05-26,0
3450-01D,2013-05-27,0
3450-01D,2013-05-28,0
3450-01D,2013-05-29,0
3450-01D,2013-05-30,0
3450-01D,2013-05-31,0
3450-02D,2013-05-01,0
3450-02D,2013-05-02,0
3450-02D,2013-05-03,0
3450-02D,2013-05-04,0
3450-02D,2013-05-05,0
3450-02D,2013-05-06,0
3450-02D,2013-05-07,0
3450-02D,2013-05-08,0
3450-02D,2013-05-09,0
3450-02D,2013-05-10,0
3450-02D,2013-05-11,0
3450-02D,2013-05-12,0
3450-02D,2013-05-13,0
3450-02D,2013-05-14,0
3450-02D,2013-05-15,0
3450-02D,2013-05-16,0
3450-02D,2013-05-17,0
3450-02D,2013-05-18,0
3450-02D,2013-05-19,0
3450-02D,2013-05-20,0
3450-02D,2013-05-21,0
3450-02D,2013-05-22,0
3450-02D,2013-05-23,0
3450-02D,2013-05-24,0
3450-02D,2013-05-25,0
3450-02D,2013-05-26,0
3450-02D,2013-05-27,0
3450-02D,2013-05-28,0
3450-02D,2013-05-29,0
3450-02D,2013-05-30,0
3450-02D,2013-05-31,0
3460-01D,2013-05-01,0
3460-01D,2013-05-02,0
3460-01D,2013-05-03,0
3460-01D,2013-05-04,0
3460-01D,2013-05-05,0
3460-01D,2013-05-06,0
3460-01D,2013-05-07,0
3460-01D,2013-05-08,0
3460-01D,2013-05-09,0
3460-01D,2013-05-10,0
3460-01D,2013-05-11,0
3460-01D,2013-05-12,0
3460-01D,2013-05-13,0
3460-01D,2013-05-14,0
3460-01D,2013-05-15,0
3460-01D,2013-05-16,0
3460-01D,2013-05-17,0
3460-01D,2013-05-18,0
3460-01D,2013-05-19,0
3460-01D,2013-05-20,0
3460-01D,2013-05-21,0
3460-01D,2013-05-22,0
3460-01D,2013-05-23,0
3460-01D,2013-05-24,0
3460-01D,2013-05-25,0
3460-01D,2013-05-26,0
3460-01D,2013-05-27,0
3460-01D,2013-05-28,0
3460-01D,2013-05-29,0
3460-01D,2013-05-30,0
3460-01D,2013-05-31,0
3480-01D,2013-05-01,0
3480-01D,2013-05-02,0
3480-01D,2013-05-03,0
3480-01D,2013-05-04,0
3480-01D,2013-05-05,0
3480-01D,2013-05-06,0
3480-01D,2013-05-07,0
3480-01D,2013-05-08,0
3480-01D,2013-05-09,0
3480-01D,2013-05-10,0
3480-01D,2013-05-11,0
3480-01D,2013-05-12,0
3480-01D,2013-05-13,0
3480-01D,2013-05-14,0
3480-01D,2013-05-15,0
3480-01D,2013-05-16,0
3480-01D,2013-05-17,0
3480-01D,2013-05-18,0
3480-01D,2013-05-19,0
3480-01D,2013-05-20,0
3480-01D,2013-05-21,0
3480-01D,2013-05-22,0
3480-01D,2013-05-23,0
3480-01D,2013-05-24,0
3480-01D,2013-05-25,0
3480-01D,2013-05-26,0
3480-01D,2013-05-27,0
3480-01D,2013-05-28,0
3480-01D,2013-05-29,0
3480-01D,2013-05-30,0
3480-01D,2013-05-31,0
3480-02D,2013-05-01,0
3480-02D,2013-05-02,0
3480-02D,2013-05-03,0
3480-02D,2013-05-04,0
3480-02D,2013-05-05,0
3480-02D,2013-05-06,0
3480-02D,2013-05-07,0
3480-02D,2013-05-08,0
3480-02D,2013-05-09,0
3480-02D,2013-05-10,0
3480-02D,2013-05-11,0
3480-02D,2013-05-12,0
3480-02D,2013-05-13,0
3480-02D,2013-05-14,0
3480-02D,2013-05-15,0
3480-02D,2013-05-16,0
3480-02D,2013-05-17,0
3480-02D,2013-05-18,0
3480-02D,2013-05-19,0
3480-02D,2013-05-20,0
3480-02D,2013-05-21,0
3480-02D,2013-05-22,0
3480-02D,2013-05-23,0
3480-02D,2013-05-24,0
3480-02D,2013-05-25,0
3480-02D,2013-05-26,0
3480-02D,2013-05-27,0
3480-02D,2013-05-28,0
3480-02D,2013-05-29,0
3480-02D,2013-05-30,0
3480-02D,2013-05-31,0
3480-03D,2013-05-01,0
3480-03D,2013-05-02,0
3480-03D,2013-05-03,0
3480-03D,2013-05-04,0
3480-03D,2013-05-05,0
3480-03D,2013-05-06,0
3480-03D,2013-05-07,0
3480-03D,2013-05-08,0
3480-03D,2013-05-09,0
3480-03D,2013-05-10,0
3480-03D,2013-05-11,0
3480-03D,2013-05-12,0
3480-03D,2013-05-13,0
3480-03D,2013-05-14,0
3480-03D,2013-05-15,0
3480-03D,2013-05-16,0
3480-03D,2013-05-17,0
3480-03D,2013-05-18,0
3480-03D,2013-05-19,0
3480-03D,2013-05-20,0
3480-03D,2013-05-21,0
3480-03D,2013-05-22,0
3480-03D,2013-05-23,0
3480-03D,2013-05-24,0
3480-03D,2013-05-25,0
3480-03D,2013-05-26,0
3480-03D,2013-05-27,0
3480-03D,2013-05-28,0
3480-03D,2013-05-29,0
3480-03D,2013-05-30,0
3480-03D,2013-05-31,0
3480-04D,2013-05-01,0
3480-04D,2013-05-02,0
3480-04D,2013-05-03,0
3480-04D,2013-05-04,0
3480-04D,2013-05-05,0
3480-04D,2013-05-06,0
3480-04D,2013-05-07,0
3480-04D,2013-05-08,0
3480-04D,2013-05-09,0
3480-04D,2013-05-10,0
3480-04D,2013-05-11,0
3480-04D,2013-05-12,0
3480-04D,2013-05-13,0
3480-04D,2013-05-14,0
3480-04D,2013-05-15,0
3480-04D,2013-05-16,0
3480-04D,2013-05-17,0
3480-04D,2013-05-18,0
3480-04D,2013-05-19,0
3480-04D,2013-05-20,0
3480-04D,2013-05-21,0
3480-04D,2013-05-22,0
3480-04D,2013-05-23,0
3480-04D,2013-05-24,0
3480-04D,2013-05-25,0
3480-04D,2013-05-26,0
3480-04D,2013-05-27,0
3480-04D,2013-05-28,0
3480-04D,2013-05-29,0
3480-04D,2013-05-30,0
3480-04D,2013-05-31,0
3480-05D,2013-05-01,0
3480-05D,2013-05-02,0
3480-05D,2013-05-03,0
3480-05D,2013-05-04,0
3480-05D,2013-05-05,0
3480-05D,2013-05-06,0
3480-05D,2013-05-07,0
3480-05D,2013-05-08,0
3480-05D,2013-05-09,0
3480-05D,2013-05-10,0
3480-05D,2013-05-11,0
3480-05D,2013-05-12,0
3480-05D,2013-05-13,0
3480-05D,2013-05-14,0
3480-05D,2013-05-15,0
3480-05D,2013-05-16,0
3480-05D,2013-05-17,0
3480-05D,2013-05-18,0
3480-05D,2013-05-19,0
3480-05D,2013-05-20,0
3480-05D,2013-05-21,0
3480-05D,2013-05-22,0
3480-05D,2013-05-23,0
3480-05D,2013-05-24,0
3480-05D,2013-05-25,0
3480-05D,2013-05-26,0
3480-05D,2013-05-27,0
3480-05D,2013-05-28,0
3480-05D,2013-05-29,0
3480-05D,2013-05-30,0
3480-05D,2013-05-31,0
3490-01D,2013-05-01,0
3490-01D,2013-05-02,0
3490-01D,2013-05-03,0
3490-01D,2013-05-04,0
3490-01D,2013-05-05,0
3490-01D,2013-05-06,0
3490-01D,2013-05-07,0
3490-01D,2013-05-08,0
3490-01D,2013-05-09,0
3490-01D,2013-05-10,0
3490-01D,2013-05-11,0
3490-01D,2013-05-12,0
3490-01D,2013-05-13,0
3490-01D,2013-05-14,0
3490-01D,2013-05-15,0
3490-01D,2013-05-16,0
3490-01D,2013-05-17,0
3490-01D,2013-05-18,0
3490-01D,2013-05-19,0
3490-01D,2013-05-20,0
3490-01D,2013-05-21,0
3490-01D,2013-05-22,0
3490-01D,2013-05-23,0
3490-01D,2013-05-24,0
3490-01D,2013-05-25,0
3490-01D,2013-05-26,0
3490-01D,2013-05-27,0
3490-01D,2013-05-28,0
3490-01D,2013-05-29,0
3490-01D,2013-05-30,0
3490-01D,2013-05-31,0
3490-02D,2013-05-01,0
3490-02D,2013-05-02,0
3490-02D,2013-05-03,0
3490-02D,2013-05-04,0
3490-02D,2013-05-05,0
3490-02D,2013-05-06,0
3490-02D,2013-05-07,0
3490-02D,2013-05-08,0
3490-02D,2013-05-09,0
3490-02D,2013-05-10,0
3490-02D,2013-05-11,0
3490-02D,2013-05-12,0
3490-02D,2013-05-13,0
3490-02D,2013-05-14,0
3490-02D,2013-05-15,0
3490-02D,2013-05-16,0
3490-02D,2013-05-17,0
3490-02D,2013-05-18,0
3490-02D,2013-05-19,0
3490-02D,2013-05-20,0
3490-02D,2013-05-21,0
3490-02D,2013-05-22,0
3490-02D,2013-05-23,0
3490-02D,2013-05-24,0
3490-02D,2013-05-25,0
3490-02D,2013-05-26,0
3490-02D,2013-05-27,0
3490-02D,2013-05-28,0
3490-02D,2013-05-29,0
3490-02D,2013-05-30,0
3490-02D,2013-05-31,0
3500-01D,2013-05-01,0
3500-01D,2013-05-02,0
3500-01D,2013-05-03,0
3500-01D,2013-05-04,0
3500-01D,2013-05-05,0
3500-01D,2013-05-06,0
3500-01D,2013-05-07,0
3500-01D,2013-05-08,0
3500-01D,2013-05-09,0
3500-01D,2013-05-10,0
3500-01D,2013-05-11,0
3500-01D,2013-05-12,0
3500-01D,2013-05-13,0
3500-01D,2013-05-14,0
3500-01D,2013-05-15,0
3500-01D,2013-05-16,0
3500-01D,2013-05-17,0
3500-01D,2013-05-18,0
3500-01D,2013-05-19,0
3500-01D,2013-05-20,0
3500-01D,2013-05-21,0
3500-01D,2013-05-22,0
3500-01D,2013-05-23,0
3500-01D,2013-05-24,0
3500-01D,2013-05-25,0
3500-01D,2013-05-26,0
3500-01D,2013-05-27,0
3500-01D,2013-05-28,0
3500-01D,2013-05-29,0
3500-01D,2013-05-30,0
3500-01D,2013-05-31,0
3500-02D,2013-05-01,0
3500-02D,2013-05-02,0
3500-02D,2013-05-03,0
3500-02D,2013-05-04,0
3500-02D,2013-05-05,0
3500-02D,2013-05-06,0
3500-02D,2013-05-07,0
3500-02D,2013-05-08,0
3500-02D,2013-05-09,0
3500-02D,2013-05-10,0
3500-02D,2013-05-11,0
3500-02D,2013-05-12,0
3500-02D,2013-05-13,0
3500-02D,2013-05-14,0
3500-02D,2013-05-15,0
3500-02D,2013-05-16,0
3500-02D,2013-05-17,0
3500-02D,2013-05-18,0
3500-02D,2013-05-19,0
3500-02D,2013-05-20,0
3500-02D,2013-05-21,0
3500-02D,2013-05-22,0
3500-02D,2013-05-23,0
3500-02D,2013-05-24,0
3500-02D,2013-05-25,0
3500-02D,2013-05-26,0
3500-02D,2013-05-27,0
3500-02D,2013-05-28,0
3500-02D,2013-05-29,0
3500-02D,2013-05-30,0
3500-02D,2013-05-31,0
3500-03D,2013-05-01,0
3500-03D,2013-05-02,0
3500-03D,2013-05-03,0
3500-03D,2013-05-04,0
3500-03D,2013-05-05,0
3500-03D,2013-05-06,0
3500-03D,2013-05-07,0
3500-03D,2013-05-08,0
3500-03D,2013-05-09,0
3500-03D,2013-05-10,0
3500-03D,2013-05-11,0
3500-03D,2013-05-12,0
3500-03D,2013-05-13,0
3500-03D,2013-05-14,0
3500-03D,2013-05-15,0
3500-03D,2013-05-16,0
3500-03D,2013-05-17,0
3500-03D,2013-05-18,0
3500-03D,2013-05-19,0
3500-03D,2013-05-20,0
3500-03D,2013-05-21,0
3500-03D,2013-05-22,0
3500-03D,2013-05-23,0
3500-03D,2013-05-24,0
3500-03D,2013-05-25,0
3500-03D,2013-05-26,0
3500-03D,2013-05-27,0
3500-03D,2013-05-28,0
3500-03D,2013-05-29,0
3500-03D,2013-05-30,0
3500-03D,2013-05-31,0
3530-01D,2013-05-01,0
3530-01D,2013-05-02,0
3530-01D,2013-05-03,0
3530-01D,2013-05-04,0
3530-01D,2013-05-05,0
3530-01D,2013-05-06,0
3530-01D,2013-05-07,0
3530-01D,2013-05-08,0
3530-01D,2013-05-09,0
3530-01D,2013-05-10,0
3530-01D,2013-05-11,0
3530-01D,2013-05-12,0
3530-01D,2013-05-13,0
3530-01D,2013-05-14,0
3530-01D,2013-05-15,0
3530-01D,2013-05-16,0
3530-01D,2013-05-17,0
3530-01D,2013-05-18,0
3530-01D,2013-05-19,0
3530-01D,2013-05-20,0
3530-01D,2013-05-21,0
3530-01D,2013-05-22,0
3530-01D,2013-05-23,0
3530-01D,2013-05-24,0
3530-01D,2013-05-25,0
3530-01D,2013-05-26,0
3530-01D,2013-05-27,0
3530-01D,2013-05-28,0
3530-01D,2013-05-29,0
3530-01D,2013-05-30,0
3530-01D,2013-05-31,0
3540-02D,2013-05-01,0
3540-02D,2013-05-02,0
3540-02D,2013-05-03,0
3540-02D,2013-05-04,0
3540-02D,2013-05-05,0
3540-02D,2013-05-06,0
3540-02D,2013-05-07,0
3540-02D,2013-05-08,0
3540-02D,2013-05-09,0
3540-02D,2013-05-10,0
3540-02D,2013-05-11,0
3540-02D,2013-05-12,0
3540-02D,2013-05-13,0
3540-02D,2013-05-14,0
3540-02D,2013-05-15,0
3540-02D,2013-05-16,0
3540-02D,2013-05-17,0
3540-02D,2013-05-18,0
3540-02D,2013-05-19,0
3540-02D,2013-05-20,0
3540-02D,2013-05-21,0
3540-02D,2013-05-22,0
3540-02D,2013-05-23,0
3540-02D,2013-05-24,0
3540-02D,2013-05-25,0
3540-02D,2013-05-26,0
3540-02D,2013-05-27,0
3540-02D,2013-05-28,0
3540-02D,2013-05-29,1
3540-02D,2013-05-30,0
3540-02D,2013-05-31,0
3560-01D,2013-05-01,0
3560-01D,2013-05-02,0
